     1     1
    ECMG    13     4     1     0     0
     1 BACKWARD OMEGA   
    13     4    28     9   78.906   11.888   350.0
    10 PRESSURE THETA    AIR_TEMP RAINFALL MIXDEPTH RELHUMID SPCHUMID H2OMIXRA TERR_MSL SUN_FLUX
     1     1    13     4    28     9     0     0     0.0   78.906   11.888    350.0    945.4    267.9    263.6      0.0    685.1     90.1      1.8      1.8    182.3    435.1
     1     1    13     4    28     8     0     0    -1.0   79.006   12.345    391.3    934.2    267.7    262.5      0.0    583.0     94.6      1.7      1.7    232.2    400.8
     1     1    13     4    28     7     0     0    -2.0   79.097   12.795    433.0    926.9    267.6    261.9      0.0    507.5     96.6      1.7      1.7    248.1    357.9
     1     1    13     4    28     6     0     0    -3.0   79.181   13.264    469.5    921.4    267.6    261.4      0.0    435.3     97.1      1.7      1.7    258.4    309.6
     1     1    13     4    28     5     0     0    -4.0   79.256   13.761    498.1    917.2    267.9    261.3      0.0    382.2     97.1      1.7      1.7    270.3    259.0
     1     1    13     4    28     4     0     0    -5.0   79.318   14.285    518.5    913.7    268.1    261.3      0.0    338.6     97.3      1.7      1.7    277.5    209.2
     1     1    13     4    28     3     0     0    -6.0   79.369   14.826    530.8    911.2    268.3    261.3      0.0    303.6     97.9      1.7      1.7    286.7    163.2
     1     1    13     4    28     2     0     0    -7.0   79.411   15.365    536.0    911.1    268.4    261.3      0.0    287.1     98.5      1.7      1.7    282.5    123.6
     1     1    13     4    28     1     0     0    -8.0   79.446   15.885    535.5    912.1    268.4    261.5      0.0    275.9     98.8      1.7      1.7    274.0     92.8
     1     1    13     4    28     0     0     0    -9.0   79.471   16.390    532.0    909.8    268.6    261.5      0.0    245.1     99.1      1.7      1.7    298.0     72.7
     1     1    13     4    27    23     0     0   -10.0   79.483   16.896    525.9    905.4    268.9    261.4      0.1    231.7     99.4      1.7      1.7    333.1     64.2
     1     1    13     4    27    22     0     0   -11.0   79.489   17.395    514.8    906.0    269.1    261.6      0.1    245.0     99.5      1.8      1.8    337.6     68.1
     1     1    13     4    27    21     0     0   -12.0   79.495   17.869    497.5    908.5    269.2    261.9      0.1    263.8     99.5      1.8      1.8    332.8     84.2
     1     1    13     4    27    20     0     0   -13.0   79.503   18.317    474.8    912.8    269.2    262.2      0.0    279.9     99.5      1.8      1.8    317.4    111.6
