     1     1
    ECMG    13     4     1     0     0
     1 BACKWARD OMEGA   
    13     4    28     0   78.906   11.888   350.0
    10 PRESSURE THETA    AIR_TEMP RAINFALL MIXDEPTH RELHUMID SPCHUMID H2OMIXRA TERR_MSL SUN_FLUX
     1     1    13     4    28     0     0     0     0.0   78.906   11.888    350.0    946.1    266.8    262.6      0.0    506.1     85.3      1.6      1.6    187.2     57.9
     1     1    13     4    27    23     0     0    -1.0   78.973   12.223    377.3    937.2    266.9    262.0      0.0    430.8     88.8      1.6      1.6    225.2     54.4
     1     1    13     4    27    22     0     0    -2.0   79.034   12.540    401.7    930.5    267.0    261.5      0.0    421.6     91.8      1.6      1.6    247.4     63.8
     1     1    13     4    27    21     0     0    -3.0   79.088   12.832    422.1    926.1    266.9    261.1      0.0    435.5     93.9      1.6      1.6    257.7     85.9
     1     1    13     4    27    20     0     0    -4.0   79.137   13.093    438.0    923.1    266.9    260.9      0.0    454.1     95.3      1.6      1.6    264.0    118.9
     1     1    13     4    27    19     0     0    -5.0   79.182   13.323    449.2    921.3    266.9    260.7      0.0    474.5     96.1      1.6      1.6    266.2    161.0
     1     1    13     4    27    18     0     0    -6.0   79.222   13.520    455.5    920.3    266.8    260.5      0.0    494.7     96.5      1.5      1.5    266.5    209.2
     1     1    13     4    27    17     0     0    -7.0   79.260   13.680    458.5    920.1    266.7    260.4      0.0    484.6     96.9      1.5      1.5    260.4    260.4
     1     1    13     4    27    16     0     0    -8.0   79.293   13.800    459.6    920.1    266.6    260.3      0.0    477.3     97.3      1.5      1.5    257.5    311.2
     1     1    13     4    27    15     0     0    -9.0   79.323   13.875    459.2    920.5    266.5    260.3      0.0    473.0     97.5      1.5      1.5    253.0    358.4
     1     1    13     4    27    14     0     0   -10.0   79.350   13.903    457.7    921.2    266.4    260.2      0.0    471.7     97.6      1.5      1.5    246.8    398.6
     1     1    13     4    27    13     0     0   -11.0   79.375   13.879    455.2    922.2    266.2    260.1      0.0    473.4     97.7      1.5      1.5    238.9    429.2
     1     1    13     4    27    12     0     0   -12.0   79.398   13.799    451.9    923.5    266.0    260.0      0.0    477.7     97.8      1.5      1.5    229.1    448.0
     1     1    13     4    27    11     0     0   -13.0   79.421   13.649    447.3    925.1    265.8    260.0      0.1    476.3     97.7      1.5      1.5    215.5    453.6
     1     1    13     4    27    10     0     0   -14.0   79.447   13.410    440.8    927.4    265.5    259.9      0.0    477.9     97.6      1.5      1.5    199.3    445.4
     1     1    13     4    27     9     0     0   -15.0   79.475   13.080    431.9    930.4    265.2    259.7      0.0    482.1     97.6      1.4      1.5    179.5    423.7
     1     1    13     4    27     8     0     0   -16.0   79.506   12.657    419.6    934.4    264.7    259.6      0.1    491.8     97.5      1.4      1.4    153.9    390.0
     1     1    13     4    27     7     0     0   -17.0   79.543   12.139    402.5    939.6    264.2    259.5      0.1    506.3     97.8      1.4      1.4    124.3    346.5
     1     1    13     4    27     6     0     0   -18.0   79.589   11.525    380.6    946.4    263.6    259.5      0.1    540.7     98.1      1.4      1.4     89.9    296.4
     1     1    13     4    27     5     0     0   -19.0   79.651   10.835    356.1    953.0    263.2    259.6      0.1    570.3     98.2      1.4      1.4     65.0    243.5
     1     1    13     4    27     4     0     0   -20.0   79.731   10.102    331.8    956.9    262.9    259.6      0.1    572.1     97.5      1.4      1.4     56.8    192.1
     1     1    13     4    27     3     0     0   -21.0   79.828    9.330    310.2    961.2    262.5    259.5      0.1    556.5     96.8      1.4      1.4     37.0    146.2
