     1     1
    ECMG    13     4     1     0     0
     1 BACKWARD OMEGA   
    13     4    28    15   78.906   11.888   350.0
    10 PRESSURE THETA    AIR_TEMP RAINFALL MIXDEPTH RELHUMID SPCHUMID H2OMIXRA TERR_MSL SUN_FLUX
     1     1    13     4    28    15     0     0     0.0   78.906   11.888    350.0    944.5    269.4    265.0      0.0    694.2     86.5      1.9      1.9    183.8    374.3
     1     1    13     4    28    14     0     0    -1.0   79.007   12.378    391.9    933.1    269.4    264.1      0.0    647.7     90.5      1.9      1.9    236.5    412.1
     1     1    13     4    28    13     0     0    -2.0   79.094   12.886    434.7    925.3    269.6    263.7      0.0    628.2     93.5      1.9      1.9    257.3    440.7
     1     1    13     4    28    12     0     0    -3.0   79.169   13.437    475.3    919.4    269.8    263.4      0.0    642.6     95.5      1.9      1.9    272.3    457.8
     1     1    13     4    28    11     0     0    -4.0   79.235   14.031    512.6    913.6    269.6    262.8      0.0    599.4     96.7      1.9      1.9    285.8    462.5
     1     1    13     4    28    10     0     0    -5.0   79.295   14.666    541.4    908.1    269.6    262.3      0.0    528.7     97.6      1.8      1.8    297.6    454.7
     1     1    13     4    28     9     0     0    -6.0   79.353   15.344    556.9    906.3    269.6    262.1      0.0    470.3     98.2      1.8      1.8    294.8    435.2
     1     1    13     4    28     8     0     0    -7.0   79.408   16.052    555.1    907.7    269.6    262.2      0.0    421.8     98.9      1.8      1.8    283.5    405.2
     1     1    13     4    28     7     0     0    -8.0   79.460   16.793    532.7    905.6    269.8    262.2      0.1    370.7     99.2      1.8      1.8    326.0    366.8
     1     1    13     4    28     6     0     0    -9.0   79.508   17.570    491.1    911.1    269.8    262.7      0.1    310.1     99.5      1.9      1.9    330.5    322.5
     1     1    13     4    28     5     0     0   -10.0   79.550   18.342    438.3    920.2    269.9    263.5      0.0    311.8     99.5      2.0      2.0    309.2    274.8
     1     1    13     4    28     4     0     0   -11.0   79.590   19.075    388.2    930.5    269.9    264.4      0.1    328.4     99.3      2.1      2.1    268.3    226.5
     1     1    13     4    28     3     0     0   -12.0   79.628   19.763    344.5    941.6    269.9    265.3      0.1    334.8     99.2      2.2      2.2    225.1    180.5
     1     1    13     4    28     2     0     0   -13.0   79.663   20.401    307.1    948.5    270.0    265.9      0.1    327.2     98.8      2.3      2.3    203.1    139.7
     1     1    13     4    28     1     0     0   -14.0   79.691   20.986    273.9    953.4    270.2    266.5      0.1    292.3     98.6      2.4      2.4    195.2    106.5
     1     1    13     4    28     0     0     0   -15.0   79.712   21.505    243.3    958.9    270.3    267.1      0.1    256.1     98.5      2.5      2.5    179.9     82.8
     1     1    13     4    27    23     0     0   -16.0   79.727   21.976    214.8    963.9    270.3    267.4      0.0    274.1     98.0      2.5      2.6    165.7     70.4
     1     1    13     4    27    22     0     0   -17.0   79.738   22.432    188.6    967.4    270.2    267.7      0.0    282.4     97.4      2.6      2.6    160.4     70.1
     1     1    13     4    27    21     0     0   -18.0   79.744   22.880    164.7    970.6    270.2    267.9      0.0    292.9     96.5      2.6      2.6    155.5     81.8
     1     1    13     4    27    20     0     0   -19.0   79.746   23.315    142.7    973.5    270.3    268.2      0.0    306.1     95.4      2.6      2.6    152.9    104.8
     1     1    13     4    27    19     0     0   -20.0   79.742   23.729    122.1    976.4    270.3    268.5      0.0    316.3     94.3      2.6      2.6    151.0    137.8
     1     1    13     4    27    18     0     0   -21.0   79.736   24.114    103.6    978.8    270.4    268.7      0.0    320.8     93.0      2.6      2.6    147.4    178.6
     1     1    13     4    27    17     0     0   -22.0   79.715   24.471     88.2    981.2    270.5    269.0      0.2    355.1     92.5      2.6      2.7    146.4    224.8
     1     1    13     4    27    16     0     0   -23.0   79.667   24.809     75.9    983.5    270.6    269.3      0.2    393.1     91.7      2.7      2.7    134.0    273.4
     1     1    13     4    27    15     0     0   -24.0   79.591   25.121     65.5    986.7    270.6    269.6      0.2    434.0     90.6      2.7      2.7    114.1    321.7
     1     1    13     4    27    14     0     0   -25.0   79.487   25.401     55.3    990.7    270.6    269.9      0.0    477.6     89.0      2.7      2.7     88.9    366.8
     1     1    13     4    27    13     0     0   -26.0   79.355   25.643     43.9    994.5    270.5    270.1      0.0    520.8     87.0      2.7      2.7     66.6    406.0
     1     1    13     4    27    12     0     0   -27.0   79.197   25.843     30.9    998.0    270.4    270.3      0.0    562.4     84.8      2.6      2.6     47.6    436.7
     1     1    13     4    27    11     0     0   -28.0   79.024   26.010     19.5   1001.2    270.3    270.4      0.0    563.9     85.1      2.6      2.6     40.8    456.4
     1     1    13     4    27    10     0     0   -29.0   78.853   26.131     12.6   1002.8    270.1    270.3      0.0    567.4     85.8      2.7      2.7     32.0    463.0
     1     1    13     4    27     9     0     0   -30.0   78.685   26.186      9.3   1002.9    270.1    270.3      0.0    569.4     86.5      2.7      2.7     26.2    455.5
     1     1    13     4    27     8     0     0   -31.0   78.520   26.180      8.0   1002.9    270.1    270.3      0.0    570.1     87.2      2.7      2.7     22.1    433.9
     1     1    13     4    27     7     0     0   -32.0   78.355   26.117      8.2   1002.8    270.0    270.3      0.0    569.6     87.9      2.7      2.7     19.0    399.0
     1     1    13     4    27     6     0     0   -33.0   78.187   26.004      9.6   1002.8    270.0    270.2      0.0    567.2     88.7      2.7      2.7     16.4    352.8
     1     1    13     4    27     5     0     0   -34.0   78.011   25.853     12.4   1002.8    270.2    270.4      0.0    555.6     89.2      2.8      2.8     10.1    298.3
     1     1    13     4    27     4     0     0   -35.0   77.827   25.665     16.8   1001.8    270.3    270.5      0.0    548.2     89.9      2.8      2.8     10.2    238.9
     1     1    13     4    27     3     0     0   -36.0   77.642   25.425     21.3   1000.7    270.5    270.5      0.0    539.5     90.8      2.9      2.9      9.8    178.5
     1     1    13     4    27     2     0     0   -37.0   77.456   25.121     24.7    999.9    270.6    270.6      0.0    529.2     91.7      2.9      2.9      8.3    121.5
     1     1    13     4    27     1     0     0   -38.0   77.272   24.743     26.3    999.5    270.6    270.6      0.0    521.7     92.7      2.9      2.9      7.3     72.1
     1     1    13     4    27     0     0     0   -39.0   77.094   24.273     25.9    999.1    270.6    270.5      0.0    524.1     93.8      2.9      3.0     10.1     34.4
     1     1    13     4    26    23     0     0   -40.0   76.930   23.717     24.3    999.0    270.6    270.6      0.0    507.8     93.7      3.0      3.0     12.6     11.9
     1     1    13     4    26    22     0     0   -41.0   76.791   23.095     22.7    999.5    270.7    270.7      0.0    500.7     92.8      2.9      3.0      9.2      7.2
     1     1    13     4    26    21     0     0   -42.0   76.680   22.408     21.8    998.9    270.7    270.6      0.0    499.8     92.2      2.9      2.9     12.5     21.3
     1     1    13     4    26    20     0     0   -43.0   76.600   21.655     21.9    998.4    270.7    270.6      0.0    484.0     91.6      2.9      2.9     13.6     53.6
     1     1    13     4    26    19     0     0   -44.0   76.552   20.836     23.0    997.9    270.9    270.7      0.0    460.8     90.9      2.9      2.9     13.4    101.7
     1     1    13     4    26    18     0     0   -45.0   76.541   19.943     26.0    996.3    271.1    270.8      0.0    438.3     90.4      2.9      2.9     20.4    162.1
     1     1    13     4    26    17     0     0   -46.0   76.564   19.023     31.1    995.1    271.2    270.8      0.3    450.2     90.3      2.9      2.9     25.5    229.5
     1     1    13     4    26    16     0     0   -47.0   76.618   18.125     37.8    992.4    271.4    270.8      0.3    456.4     90.6      2.9      2.9     38.4    298.0
     1     1    13     4    26    15     0     0   -48.0   76.717   17.215     46.2    988.0    271.5    270.6      0.3    482.7     90.8      2.9      2.9     62.5    362.0
     1     1    13     4    26    14     0     0   -49.0   76.875   16.246     55.8    983.6    271.5    270.3      0.3    458.8     91.1      2.9      2.9     86.8    416.0
     1     1    13     4    26    13     0     0   -50.0   77.072   15.254     62.8    980.6    271.4    269.9      0.3    428.3     91.2      2.8      2.8    101.8    455.4
