     1     1
    ECMG    13     4     1     0     0
     1 BACKWARD OMEGA   
    13     4    28    21   78.906   11.888   350.0
    10 PRESSURE THETA    AIR_TEMP RAINFALL MIXDEPTH RELHUMID SPCHUMID H2OMIXRA TERR_MSL SUN_FLUX
     1     1    13     4    28    21     0     0     0.0   78.906   11.888    350.0    942.5    269.1    264.6      0.0    597.1     88.5      1.9      1.9    175.6     91.1
     1     1    13     4    28    20     0     0    -1.0   79.006   12.333    383.2    932.6    269.2    263.9      0.0    528.6     90.1      1.9      1.9    228.8    125.0
     1     1    13     4    28    19     0     0    -2.0   79.104   12.820    417.7    925.8    269.3    263.4      0.0    494.9     92.0      1.8      1.8    253.0    167.6
     1     1    13     4    28    18     0     0    -3.0   79.201   13.374    450.0    921.5    269.3    263.0      0.0    447.4     94.1      1.8      1.8    260.7    215.3
     1     1    13     4    28    17     0     0    -4.0   79.291   13.984    479.2    918.3    269.2    262.7      0.0    430.3     95.6      1.8      1.8    266.4    265.0
     1     1    13     4    28    16     0     0    -5.0   79.372   14.632    503.6    915.0    269.2    262.4      0.0    452.6     96.6      1.8      1.8    273.2    313.8
     1     1    13     4    28    15     0     0    -6.0   79.446   15.321    521.4    913.9    269.3    262.5      0.0    499.3     96.5      1.8      1.8    267.6    358.6
     1     1    13     4    28    14     0     0    -7.0   79.510   16.047    531.7    914.6    269.5    262.7      0.0    552.6     96.7      1.8      1.8    256.0    397.0
     1     1    13     4    28    13     0     0    -8.0   79.562   16.805    534.8    907.8    269.8    262.4      0.0    593.8     95.7      1.8      1.8    314.2    426.8
     1     1    13     4    28    12     0     0    -9.0   79.600   17.590    535.6    907.6    269.8    262.5      0.0    687.5     96.2      1.8      1.8    318.5    446.6
     1     1    13     4    28    11     0     0   -10.0   79.629   18.403    529.3    911.4    269.7    262.7      0.1    640.6     96.1      1.8      1.8    292.4    455.1
     1     1    13     4    28    10     0     0   -11.0   79.657   19.246    512.8    918.1    269.6    263.1      0.1    597.1     97.5      1.9      1.9    255.2    451.9
     1     1    13     4    28     9     0     0   -12.0   79.684   20.127    487.7    926.4    269.7    263.8      0.1    576.3     98.7      2.0      2.0    209.1    437.3
     1     1    13     4    28     8     0     0   -13.0   79.704   21.061    457.2    932.0    269.7    264.4      0.1    608.9     98.9      2.1      2.1    188.9    412.4
     1     1    13     4    28     7     0     0   -14.0   79.714   22.056    427.2    938.9    269.7    264.9      0.1    656.3     99.1      2.2      2.2    162.6    378.9
     1     1    13     4    28     6     0     0   -15.0   79.708   23.115    400.3    943.5    269.5    265.1      0.1    686.9     99.3      2.2      2.2    153.6    338.8
     1     1    13     4    28     5     0     0   -16.0   79.685   24.194    375.9    947.7    269.4    265.3      0.1    631.7     98.9      2.2      2.2    141.9    294.2
     1     1    13     4    28     4     0     0   -17.0   79.643   25.247    351.8    954.6    269.3    265.8      0.1    587.0     99.3      2.3      2.3    113.5    247.3
     1     1    13     4    28     3     0     0   -18.0   79.581   26.283    327.7    962.9    269.3    266.4      0.0    578.0     99.4      2.4      2.4     68.1    200.7
     1     1    13     4    28     2     0     0   -19.0   79.496   27.310    305.0    968.5    269.3    266.9      0.2    562.2     98.9      2.4      2.5     42.2    156.8
     1     1    13     4    28     1     0     0   -20.0   79.387   28.330    285.9    973.1    269.2    267.1      0.2    562.8     98.3      2.5      2.5     22.8    118.1
     1     1    13     4    28     0     0     0   -21.0   79.251   29.344    271.7    976.3    269.0    267.2      0.2    586.6     98.4      2.5      2.5     12.0     86.6
     1     1    13     4    27    23     0     0   -22.0   79.100   30.346    262.5    978.2    269.1    267.4      0.0    602.0     98.3      2.5      2.5      3.8     64.5
     1     1    13     4    27    22     0     0   -23.0   78.944   31.339    257.6    979.8    269.2    267.6      0.0    573.3     97.9      2.5      2.5     -4.6     53.5
     1     1    13     4    27    21     0     0   -24.0   78.776   32.306    259.1    979.2    269.2    267.6      0.0    542.4     96.8      2.5      2.5     -1.5     54.5
     1     1    13     4    27    20     0     0   -25.0   78.594   33.239    265.2    978.3    269.3    267.6      0.0    533.0     95.1      2.5      2.5     -3.0     67.8
     1     1    13     4    27    19     0     0   -26.0   78.397   34.140    273.9    977.0    269.2    267.4      0.0    500.0     93.7      2.4      2.4     -1.6     93.1
     1     1    13     4    27    18     0     0   -27.0   78.191   35.009    282.0    975.9    269.0    267.2      0.0    464.4     93.3      2.3      2.4     -1.2    129.4
     1     1    13     4    27    17     0     0   -28.0   77.980   35.849    286.2    975.1    269.3    267.4      0.2    506.8     93.4      2.4      2.4      2.4    175.0
     1     1    13     4    27    16     0     0   -29.0   77.763   36.660    287.9    974.6    269.4    267.4      0.0    522.4     93.1      2.4      2.4      3.8    227.5
     1     1    13     4    27    15     0     0   -30.0   77.539   37.447    288.4    974.7    269.4    267.4      0.0    537.5     92.8      2.4      2.4      1.2    283.8
     1     1    13     4    27    14     0     0   -31.0   77.314   38.225    289.4    974.6    269.3    267.3      0.0    544.8     92.8      2.4      2.4      0.8    340.4
     1     1    13     4    27    13     0     0   -32.0   77.086   39.006    290.7    973.8    269.3    267.2      0.0    556.4     93.4      2.4      2.4      5.3    393.7
     1     1    13     4    27    12     0     0   -33.0   76.857   39.789    290.4    973.4    269.2    267.2      0.0    544.2     94.1      2.4      2.4      7.3    440.2
     1     1    13     4    27    11     0     0   -34.0   76.631   40.558    288.1    974.4    269.5    267.5      0.0    547.7     92.6      2.4      2.4      0.6    476.6
     1     1    13     4    27    10     0     0   -35.0   76.407   41.317    285.8    974.7    269.6    267.6      0.0    546.9     90.9      2.4      2.4      2.2    500.2
     1     1    13     4    27     9     0     0   -36.0   76.186   42.083    284.7    974.6    269.6    267.6      0.0    534.6     89.7      2.3      2.3      3.2    509.0
     1     1    13     4    27     8     0     0   -37.0   75.969   42.865    285.0    974.9    269.5    267.5      0.0    514.2     90.2      2.3      2.3      4.6    502.0
     1     1    13     4    27     7     0     0   -38.0   75.755   43.658    285.9    974.5    269.2    267.3      0.0    507.8     92.0      2.3      2.3      5.3    479.1
     1     1    13     4    27     6     0     0   -39.0   75.546   44.445    285.5    974.8    269.0    267.0      0.0    500.2     93.5      2.3      2.3      2.0    441.3
     1     1    13     4    27     5     0     0   -40.0   75.339   45.205    283.8    975.3    269.1    267.2      0.0    502.6     92.5      2.3      2.3      2.5    390.4
     1     1    13     4    27     4     0     0   -41.0   75.127   45.926    281.6    975.6    269.2    267.3      0.0    507.9     92.3      2.3      2.3     -2.8    329.2
     1     1    13     4    27     3     0     0   -42.0   74.907   46.619    281.0    976.5    269.1    267.3      0.0    505.4     93.1      2.4      2.4     -2.3    261.1
     1     1    13     4    27     2     0     0   -43.0   74.680   47.290    284.3    976.3    268.9    267.0      0.0    495.4     93.6      2.3      2.3     -2.2    190.3
     1     1    13     4    27     1     0     0   -44.0   74.444   47.940    289.7    975.4    268.6    266.7      0.0    485.5     93.6      2.3      2.3     -1.3    121.0
     1     1    13     4    27     0     0     0   -45.0   74.201   48.565    292.8    975.0    268.3    266.3      0.0    475.6     93.3      2.2      2.2     -2.1     57.6
     1     1    13     4    26    23     0     0   -46.0   73.960   49.188    289.6    975.3    268.4    266.5      0.0    463.6     91.3      2.2      2.2     -3.1      4.5
     1     1    13     4    26    22     0     0   -47.0   73.723   49.860    280.7    976.9    268.3    266.5      0.0    437.1     89.8      2.1      2.2     -2.5      0.0
     1     1    13     4    26    21     0     0   -48.0   73.491   50.622    276.8    977.6    268.2    266.4      0.0    418.5     87.8      2.1      2.1      7.6      0.0
     1     1    13     4    26    20     0     0   -49.0   73.269   51.476    295.9    972.2    268.2    266.1      0.0    397.5     83.0      1.9      1.9     32.4      0.0
     1     1    13     4    26    19     0     0   -50.0   73.064   52.393    354.3    961.4    268.7    265.7      0.0    368.4     75.2      1.7      1.7     66.8      0.0
     1     1    13     4    26    18     0     0   -51.0   72.876   53.342    436.5    944.5    270.1    265.7      0.0    312.6     65.6      1.5      1.5    120.8      0.0
     1     1    13     4    26    17     0     0   -52.0   72.681   54.301    503.6    930.1    271.9    266.3      0.0    281.2     54.4      1.3      1.3    173.1     39.9
     1     1    13     4    26    16     0     0   -53.0   72.490   55.222    527.0    929.4    271.7    266.1      0.0    309.5     55.9      1.4      1.4    161.1    103.7
