     1     1
    ECMG    13     4     1     0     0
     1 BACKWARD OMEGA   
    13     4    28     6   78.906   11.888   350.0
    10 PRESSURE THETA    AIR_TEMP RAINFALL MIXDEPTH RELHUMID SPCHUMID H2OMIXRA TERR_MSL SUN_FLUX
     1     1    13     4    28     6     0     0     0.0   78.906   11.888    350.0    945.5    266.6    262.3      0.0    615.3     93.7      1.7      1.7    175.8    304.8
     1     1    13     4    28     5     0     0    -1.0   79.009   12.305    389.0    935.0    266.9    261.8      0.0    502.2     95.3      1.7      1.7    225.2    253.5
     1     1    13     4    28     4     0     0    -2.0   79.093   12.723    427.3    927.9    267.2    261.5      0.0    437.2     95.8      1.6      1.6    247.0    202.6
     1     1    13     4    28     3     0     0    -3.0   79.163   13.149    461.1    922.2    267.4    261.3      0.0    381.4     96.2      1.6      1.6    263.3    156.0
     1     1    13     4    28     2     0     0    -4.0   79.218   13.586    490.7    917.6    267.6    261.1      0.0    337.4     96.9      1.6      1.6    272.2    116.6
     1     1    13     4    28     1     0     0    -5.0   79.259   14.029    516.9    913.2    267.7    260.9      0.0    298.6     97.6      1.6      1.6    282.3     86.5
     1     1    13     4    28     0     0     0    -6.0   79.287   14.475    539.7    908.6    267.9    260.7      0.0    266.5     98.4      1.6      1.6    296.3     67.4
     1     1    13     4    27    23     0     0    -7.0   79.307   14.919    556.9    904.3    268.1    260.5      0.0    272.6     98.8      1.6      1.6    308.7     60.7
     1     1    13     4    27    22     0     0    -8.0   79.324   15.346    567.6    902.9    268.2    260.5      0.0    290.5     98.9      1.6      1.6    308.2     66.6
     1     1    13     4    27    21     0     0    -9.0   79.339   15.751    571.8    902.6    268.3    260.6      0.0    312.6     98.9      1.6      1.6    305.1     84.9
     1     1    13     4    27    20     0     0   -10.0   79.352   16.134    570.0    902.0    268.4    260.6      0.0    326.1     99.0      1.6      1.6    310.0    114.5
     1     1    13     4    27    19     0     0   -11.0   79.361   16.501    562.2    900.4    268.6    260.7      0.1    319.5     99.2      1.6      1.6    329.8    153.3
